cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
05be34b5-0550-4eda-9e3a-13832d03c3cc,2025-09-17 13:51:35.817978+00:00,anthropic,claude-3-haiku-20240307,0,3599,209,ctr,"As a construction worker suffering from extreme heat stress, I strongly support policies that enhance resilience and adaptation."
84e41ea6-9b7f-41bb-955e-57db7f1dac80,2025-09-17 13:51:39.598168+00:00,anthropic,claude-3-haiku-20240307,0,3599,215,ctr,"As a construction worker suffering from extreme heat stress, I strongly support drastic emissions cuts, adaptation policies, and resilience-building."
7abd5f85-2a4d-47ce-88a5-c632c7701bf4,2025-09-17 13:55:14.260733+00:00,anthropic,claude-3-haiku-20240307,0,3629,233,dis,"As a dengue fever survivor, I strongly support dramatic emissions cuts and adaptation policies to address climate change's growing threats."
0b776a9c-21ab-4826-8342-23035964b527,2025-09-17 13:55:18.422492+00:00,anthropic,claude-3-haiku-20240307,0,3629,235,dis,"As a dengue fever survivor, I support strong climate action and adaptation policies to protect my community from worsening disease risks."
c81cf503-1cad-41be-ae88-5bba4ab4c342,2025-09-17 13:55:22.393315+00:00,anthropic,claude-3-haiku-20240307,0,3608,212,dis,"As a dengue fever survivor, I support strong climate action and adaptation policies to protect my community from expanding disease risks."
eddaa15a-4e96-47fa-82a2-fd414aeba8a3,2025-09-17 13:55:26.258839+00:00,anthropic,claude-3-haiku-20240307,0,3608,214,dis,"As a dengue fever survivor, I prioritize climate adaptation and resilience over emissions cuts given the urgency of the situation."
19cc5d7e-d449-4142-83cb-a20c87020367,2025-09-17 13:55:30.057778+00:00,anthropic,claude-3-haiku-20240307,0,3629,230,dis,"As a dengue fever survivor, I strongly support aggressive emissions cuts and adaptation policies to address climate change."
82f460f7-b9bb-4094-87e2-b10c65452c53,2025-09-17 13:59:15.531761+00:00,anthropic,claude-3-haiku-20240307,0,3623,230,eld,"As an elderly urban resident, I strongly support dramatic emissions cuts and adaptation policies to address severe climate impacts."
7b811a0c-cbb4-4812-8c56-67e19d747259,2025-09-17 13:59:19.435733+00:00,anthropic,claude-3-haiku-20240307,0,3623,230,eld,"As an elderly urban resident, I strongly support dramatic emissions cuts and adaptation policies to address severe climate impacts."
44f23cb6-146b-42b5-b101-5eb0cd562258,2025-09-17 13:59:23.531586+00:00,anthropic,claude-3-haiku-20240307,0,3602,209,eld,"As an elderly urban resident, I prioritize adaptation policies and dramatic emissions cuts to address severe climate impacts."
195a31e5-0604-4dd6-9c15-7801b22a0a58,2025-09-17 13:59:27.220105+00:00,anthropic,claude-3-haiku-20240307,0,3602,209,eld,"As an elderly urban resident, I prioritize adaptation policies and moderate emissions cuts to address climate change impacts."
456005c5-51b4-46a8-8015-e37c5d669aa7,2025-09-17 13:59:30.965174+00:00,anthropic,claude-3-haiku-20240307,0,3623,233,eld,"As an elderly urban resident, I strongly support dramatic emissions cuts and adaptation policies to address the severe climate impacts I face."
debe30db-86c9-41d0-a9e8-d75c97a9aed7,2025-09-17 14:03:02.678104+00:00,anthropic,claude-3-haiku-20240307,0,3620,231,far,"As a displaced family, we strongly support dramatic emissions cuts and adaptation policies to build resilience against climate impacts."
3a26263e-769e-4eeb-bd1b-5af71cea8281,2025-09-17 14:03:07.075090+00:00,anthropic,claude-3-haiku-20240307,0,3599,208,far,"Given the urgency of climate change, we support dramatic emissions cuts and adaptation policies over economic growth."
fa46dc50-191d-47a2-8dc4-e286f8b7bc5f,2025-09-17 14:03:11.172069+00:00,anthropic,claude-3-haiku-20240307,0,3599,208,far,"As a displaced family, we strongly support aggressive emissions cuts and adaptation policies to address the climate crisis."
bc794eea-ee08-4011-9ac4-1d45000d626d,2025-09-17 14:03:15.273840+00:00,anthropic,claude-3-haiku-20240307,0,3620,231,far,"As a displaced family, we strongly support dramatic emissions cuts and adaptation policies to build resilience to climate impacts."
b1f3b997-89f0-4d87-9e37-7b46ade620ab,2025-09-17 14:03:19.156348+00:00,anthropic,claude-3-haiku-20240307,0,3599,212,far,"As a displaced family, we strongly support aggressive emissions cuts, adaptation, and resilience policies to address the climate crisis."
22b4a897-e787-47a6-a1a4-391e8d4ea040,2025-09-17 14:07:12.524845+00:00,anthropic,claude-3-haiku-20240307,0,3593,219,fis,"As a fisher, I'm deeply concerned about climate change's impacts on marine life and my livelihood, so I support strong mitigation and adaptation policies."
f0be7133-db1f-426d-be93-1608e77a00e9,2025-09-17 14:07:16.623900+00:00,anthropic,claude-3-haiku-20240307,0,3593,209,fis,"As a fisher, I strongly support aggressive emissions cuts and adaptation policies to protect my livelihood and community."
c6114276-cf44-47da-ade6-5a6ce093beed,2025-09-17 14:07:20.316229+00:00,anthropic,claude-3-haiku-20240307,0,3593,212,fis,"As a fisher, I support strong adaptation and mitigation policies to address the impacts of climate change on marine ecosystems."
6818fd34-2e02-452b-8fb8-6a9061676338,2025-09-17 14:07:24.016731+00:00,anthropic,claude-3-haiku-20240307,0,3593,210,fis,"As a fisher, I'm most concerned about preparing for climate risks and supporting adaptation policies to enhance resilience."
c3a73a1c-929b-49fc-bbad-61366ddaa5bb,2025-09-17 14:07:27.797907+00:00,anthropic,claude-3-haiku-20240307,0,3593,213,fis,"As a fisher, I'm deeply concerned about climate change and support strong emissions cuts and adaptation policies to protect my livelihood."
cd29f5be-1d4b-4b44-915a-f4fc3e48a373,2025-09-17 14:11:01.499260+00:00,anthropic,claude-3-haiku-20240307,0,3623,233,lan,"As a landowner facing the impacts of climate change, I support strong emissions cuts and adaptation policies to build resilience."
3a9d5ca5-05c4-4ac4-a79f-6e837c227be2,2025-09-17 14:11:05.282635+00:00,anthropic,claude-3-haiku-20240307,0,3623,232,lan,"As a landowner facing climate impacts, I support moderate emissions cuts, adaptation, and resilience over economic growth."
03c32bb7-c024-4d44-bce2-8f9a4c4b048c,2025-09-17 14:11:09.240646+00:00,anthropic,claude-3-haiku-20240307,0,3602,212,lan,"As a landowner impacted by climate change, I support adaptation and mitigation policies that balance economic and environmental needs."
353fa9bb-4cb0-42d9-a3b3-9c38382f44c6,2025-09-17 14:11:13.191563+00:00,anthropic,claude-3-haiku-20240307,0,3623,235,lan,"As a landowner impacted by climate change, I prioritize adaptation policies and moderate emissions cuts over economic growth or inaction."
d409065f-4d9d-4130-8ca7-937f966af622,2025-09-17 14:11:17.473092+00:00,anthropic,claude-3-haiku-20240307,0,3623,234,lan,"As a landowner impacted by climate change, I strongly support aggressive emissions cuts and adaptation policies but distrust inaction."
d15b5370-cd0a-4967-9c98-340990169fca,2025-09-17 14:14:51.481741+00:00,anthropic,claude-3-haiku-20240307,0,3632,233,par,"As a parent, I strongly support dramatic emissions cuts and adaptation policies to protect my child's future from climate change impacts."
74e7e1a2-dc59-4303-b5e2-7debac68c933,2025-09-17 14:14:55.581780+00:00,anthropic,claude-3-haiku-20240307,0,3632,238,par,"As a parent, I'm deeply concerned about climate change's impact on my child's health, and I support strong mitigation and adaptation policies."
db87be7e-1eac-4fb7-81ef-a399df2e96e4,2025-09-17 14:14:59.682060+00:00,anthropic,claude-3-haiku-20240307,0,3611,211,par,"As a parent, I prioritize adaptation and resilience policies to protect my child, while supporting moderate emissions cuts."
075238bb-f85c-4ddd-b49b-75b15250c285,2025-09-17 14:15:03.561956+00:00,anthropic,claude-3-haiku-20240307,0,3611,211,par,"As a parent concerned about my child's health due to climate change, I prioritize adaptation policies and emissions cuts."
466023d1-a57e-4047-9fa3-21f2795ec7ee,2025-09-17 14:15:07.361478+00:00,anthropic,claude-3-haiku-20240307,0,3632,242,par,"As a parent, I am deeply concerned about the impact of climate change on my child's health and future, and I strongly support urgent action to address this crisis."
c591553c-1eb5-483b-a3e7-42b460901afb,2025-09-17 14:18:48.763684+00:00,anthropic,claude-3-haiku-20240307,0,3593,210,sub,"As a subsistence farmer, I strongly support climate adaptation and resilience policies over emissions cuts or economic growth."
6e4111ca-9ae6-489e-97e9-a1463b08dd4c,2025-09-17 14:18:52.838734+00:00,anthropic,claude-3-haiku-20240307,0,3593,209,sub,"As a subsistence farmer, I strongly support aggressive emissions cuts and adaptation policies to protect my livelihood."
b73033d5-377e-443e-8701-5b4d636a8b85,2025-09-17 14:18:56.533186+00:00,anthropic,claude-3-haiku-20240307,0,3593,211,sub,"As a subsistence farmer, I strongly support adaptation and mitigation policies to address the urgent threat of climate change."
d2711674-91e3-46a9-8450-9d79a9994ce6,2025-09-17 14:19:00.314531+00:00,anthropic,claude-3-haiku-20240307,0,3593,211,sub,"As a subsistence farmer, I strongly support climate adaptation and mitigation policies to protect my livelihood and community."
01371e61-0806-4d25-8815-09e0aa9529d8,2025-09-17 14:19:04.388844+00:00,anthropic,claude-3-haiku-20240307,0,3593,214,sub,"As a subsistence farmer, I strongly support aggressive emissions cuts, adaptation policies, and resilience-building to address climate change."
985ac576-af98-4e04-bf0c-8c91d5556b59,2025-09-17 14:22:37.300936+00:00,anthropic,claude-3-haiku-20240307,0,3608,210,vil,"As a villager facing water insecurity, I strongly support climate adaptation and mitigation policies over economic growth."
87328ade-f0ff-440b-8816-67bbecc6b7cf,2025-09-17 14:22:42.112896+00:00,anthropic,claude-3-haiku-20240307,0,3629,233,vil,"As a villager facing water insecurity, I support moderate emissions cuts, adaptation, and resilience over economic growth."
3ced3719-70ca-4586-8fe1-745a51d6f44b,2025-09-17 14:22:46.125558+00:00,anthropic,claude-3-haiku-20240307,0,3608,214,vil,"As a villager facing water insecurity, I prioritize adaptation policies and moderate emissions cuts over drastic action or economic growth."
6036afc6-fbdb-4b35-acc6-82f886fa7158,2025-09-17 14:22:49.960664+00:00,anthropic,claude-3-haiku-20240307,0,3608,211,vil,"As a villager facing water insecurity, I prioritize adaptation policies and emissions cuts to address climate change impacts."
7a5b0a99-1930-4ae1-a59b-a7eeba179c78,2025-09-17 14:22:53.720907+00:00,anthropic,claude-3-haiku-20240307,0,3629,236,vil,"As a villager facing water insecurity, I strongly support dramatic emissions cuts, adaptation, and resilience policies to address climate change."
751cfbee-1c68-4141-902d-45593eadf79b,2025-09-17 14:26:37.225195+00:00,anthropic,claude-3-haiku-20240307,0,3404,112,csk,I prioritize economic growth over climate action and do not believe climate change is a serious threat requiring major policy changes.
7746abbb-675f-479f-81b8-d55eb9228519,2025-09-17 14:26:40.705344+00:00,anthropic,claude-3-haiku-20240307,0,3602,210,csk,I prioritize economic growth over climate action and believe climate change is not a serious threat requiring major policy changes.
e5da07c8-71f4-4aac-a08b-8552f9490e28,2025-09-17 14:26:44.998052+00:00,anthropic,claude-3-haiku-20240307,0,3404,110,csk,I prioritize economic growth over emissions cuts and do not believe climate change is a serious threat requiring action.
2ebaeb59-dd85-463e-8b11-f3ac972fb82f,2025-09-17 14:26:47.975906+00:00,anthropic,claude-3-haiku-20240307,0,3404,111,csk,I prioritize economic growth over emissions cuts and do not believe climate change is a serious threat requiring policy action.
45cd75ee-0aa9-447d-8adb-44e777f648bb,2025-09-17 14:26:51.058708+00:00,anthropic,claude-3-haiku-20240307,0,3623,230,csk,I prioritize economic growth over emissions cuts and believe climate change is not a serious threat requiring policy action.
7a1fd246-55a4-424d-952c-adf62aa3eae4,2025-09-17 15:38:22.994970+00:00,anthropic,claude-3-haiku-20240307,0,3581,214,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
e9fbcd67-cf34-43a8-b04e-ae535b53fd55,2025-09-17 15:38:27.378977+00:00,anthropic,claude-3-haiku-20240307,0,3581,214,ana,"As an anarchist, I reject all coercive authority and hierarchical government, advocating for voluntary, stateless societies."
