cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,reason
541f714b-f570-47cd-be00-ba6fbe2e6494,2025-08-14 17:10:59.817169+00:00,anthropic,claude-3-5-sonnet-20241022,0,3372,202,nat,Support local agriculture and sovereignty while maintaining reasonable trade and environmental standards.
9f75314c-dba6-4a15-a230-045b34a360cf,2025-08-14 17:11:05.995142+00:00,anthropic,claude-3-5-sonnet-20241022,0,3372,202,nat,Support local agriculture and food sovereignty while maintaining strong national production capacity.
0057cdb2-d218-4ff0-91a3-6084de09a6f2,2025-08-14 17:17:06.238113+00:00,anthropic,claude-3-5-sonnet-20241022,0,3378,204,pop,Support local farmers and sustainable practices while fighting against big agribusiness control!
925ddd85-f3d1-4448-a34d-2b30b580073c,2025-08-14 17:17:13.827056+00:00,anthropic,claude-3-5-sonnet-20241022,0,3378,206,pop,Support local farmers and strict regulations against elites who exploit our land and food system!
923154c4-71fe-42ba-ba10-25c1c450d635,2025-08-14 17:17:21.818999+00:00,anthropic,claude-3-5-sonnet-20241022,0,3378,204,pop,"Support local farmers and current rules, reject radical changes that hurt our agricultural independence"
39221f83-1ee8-4e2a-8c43-0b46fbbdd511,2025-08-14 17:17:29.859986+00:00,anthropic,claude-3-5-sonnet-20241022,0,3378,201,pop,Support local farmers and people against big corporations and foreign interests!
174b4e39-00a8-4e86-8b16-2e3a962ef423,2025-08-14 17:17:42.039269+00:00,anthropic,claude-3-5-sonnet-20241022,0,3378,206,pop,"Free markets and less regulation help real farmers and workers, not elite environmental bureaucrats."
fc482d4a-7122-4340-9286-b22041e91d1e,2025-08-14 17:31:09.006373+00:00,anthropic,claude-3-5-sonnet-20241022,0,3369,202,soc,Support local sustainable production while opposing unregulated free market approaches.
134e4f68-ce93-45e9-a5e3-724415788e79,2025-08-14 17:31:17.685334+00:00,anthropic,claude-3-5-sonnet-20241022,0,3369,204,soc,"Strong regulation and collective control needed to ensure sustainable, equitable food system."
1bb3f506-50ec-4242-bdff-ff00a8050dda,2025-08-14 17:31:27.506165+00:00,anthropic,claude-3-5-sonnet-20241022,0,3369,205,soc,"Radical regulation needed to ensure sustainable, equitable food production for collective benefit."
485058c7-11b2-48c5-b49f-1308c10e01a9,2025-08-14 17:31:37.834561+00:00,anthropic,claude-3-5-sonnet-20241022,0,3369,204,soc,Support strong collective control over food production while prioritizing sustainability and social welfare.
0ab4e8ed-c0b7-4da7-b80e-4027ede4eb17,2025-08-14 17:31:46.819769+00:00,anthropic,claude-3-5-sonnet-20241022,0,3369,205,soc,"Radical regulation needed to ensure sustainable, equitable food production for collective benefit."
ca7ee3bf-70f2-4a79-9950-46613c176107,2025-08-14 17:45:38.218437+00:00,anthropic,claude-3-5-sonnet-20241022,0,3408,207,coa,"As a climate refugee, I prioritize sustainable local food production to prevent further environmental damage."
2a009504-4940-4662-be0c-f3d759b45e51,2025-08-14 17:45:49.259271+00:00,anthropic,claude-3-5-sonnet-20241022,0,3408,205,coa,"As a climate refugee, I prioritize strong environmental action and sustainable agriculture practices."
a2eec04e-9d59-41b5-92d3-6aa83e9f51c0,2025-08-14 17:45:59.448876+00:00,anthropic,claude-3-5-sonnet-20241022,0,3408,205,coa,"As a climate refugee, I strongly support sustainable farming to prevent further environmental damage."
b2b40db2-fe0d-4010-8c68-3887d25c39bd,2025-08-14 17:46:08.870120+00:00,anthropic,claude-3-5-sonnet-20241022,0,3408,204,coa,Research and moderate regulation can help transition to sustainable farming while ensuring food security.
8e065db6-9b84-490f-a668-0b13dea0039f,2025-08-14 17:46:18.924254+00:00,anthropic,claude-3-5-sonnet-20241022,0,3408,207,coa,"As a climate refugee, I prioritize sustainable farming and local production to prevent further disasters."
85b3fdad-22cd-450d-9c89-83cdc768a5bc,2025-08-14 17:59:58.264228+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,208,ctr,"As a heat-stressed worker, I prioritize sustainable solutions that protect both workers and environment."
eb8ca92d-6877-4db3-8a4a-79b8c0dcc3d7,2025-08-14 18:00:12.230933+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,207,ctr,"As a heat-stressed worker, I prioritize immediate climate action but need affordable solutions."
010286d3-36b6-40bd-9042-dc4d325b96c5,2025-08-14 18:00:22.798264+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,207,ctr,"As a heat-stressed worker, I support local sustainable farming but need affordable food access."
c143f95d-9494-43f1-83bf-d05968f25b78,2025-08-14 18:00:32.684974+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,207,ctr,"As a heat-stressed worker, I support research and regulations that address climate change impacts."
e3c82f66-703d-4544-a72a-764528bd4e32,2025-08-14 18:00:40.394886+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,208,ctr,"As a heat-stressed worker, I support policies that protect both workers and environment sustainably."
4853f17a-daa1-4326-9097-4d2f8ab5fd3e,2025-08-14 18:16:07.212929+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,204,dis,Research and incentives for sustainable farming can protect health and combat climate threats.
4be47cc0-4112-497e-967f-39e7ab7cd071,2025-08-14 18:16:16.930231+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,206,dis,"Having survived dengue, I prioritize climate action and sustainable agriculture for public health."
aab7ed7e-c6cf-4417-833c-c234a1f122e7,2025-08-14 18:16:28.112077+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,205,dis,Moderate regulation and incentives can drive sustainable farming without disrupting food security.
a2df99f4-95ea-4739-993c-9723d2a44601,2025-08-14 18:16:38.048694+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,203,dis,Research and moderate regulation can help combat disease spread while protecting food security.
f3e467ee-b076-4e13-932f-ed967aa912f9,2025-08-14 18:16:49.712517+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,207,dis,"Having survived dengue, I prioritize climate-aware policies that protect health and environment."
41e3d610-8828-4bed-b229-13163bb16ebd,2025-08-14 18:32:38.089969+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,207,eld,"As a senior facing climate impacts, I prioritize research and sustainable farming for future generations."
64064ccf-665c-4c16-951e-25c7e55509c8,2025-08-14 18:32:46.598406+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,211,eld,"As a senior facing severe heatwaves, I want strong action to protect our climate and food security."
7516e238-c284-41ab-a315-799082e7ca27,2025-08-14 18:32:56.937870+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,209,eld,"As a senior facing severe heat, I prioritize local sustainable farming to ensure food security and health."
1217fc5f-c9ed-497f-aa2b-2a53a5d7de3f,2025-08-14 18:33:06.995970+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,207,eld,"As a senior facing climate impacts, I prioritize research and moderate regulation for sustainable food."
fe3f5bfc-26f7-4846-a62e-8307c93ad794,2025-08-14 18:33:18.709669+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,207,eld,"As a senior facing heat waves, I support local sustainable farming but need affordable food access."
c85cb9b1-f56f-40c6-b489-0c6864cf1457,2025-08-14 18:47:19.024104+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,210,far,"Having lost our home to wildfires, we urgently need sustainable local agriculture to fight climate change."
d373a173-7074-4bbe-a624-99010eecc39e,2025-08-14 18:47:27.964230+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,205,far,"As a climate refugee, I prioritize strong environmental action and sustainable farming practices."
c4833855-8753-4495-ae5e-e41a0b35d55d,2025-08-14 18:47:35.084118+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,207,far,"Having lost our home to wildfires, we need urgent climate action through balanced regulation."
609169b1-bfac-4997-ada2-b738558bda7c,2025-08-14 18:47:42.442947+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,202,far,Research and moderate regulation can drive sustainable change while maintaining food security.
739fbc30-98bf-4c0d-bc0c-0115ef100e00,2025-08-14 18:47:50.712014+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,207,far,"As a climate refugee, I prioritize sustainable farming and local production to prevent future disasters."
f673c33f-426e-4a25-b4c7-206780ab12d9,2025-08-14 19:01:22.146832+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,208,fis,"As a fisher seeing declining catches, I prioritize research and regulation to protect marine ecosystems."
8b159de6-1846-4f0a-8dd7-16ae80f4258d,2025-08-14 19:01:31.916308+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,206,fis,"As a fisher seeing declining catches, I strongly support research and incentives for sustainability."
b1904347-a210-4323-bb98-db4b537001cc,2025-08-14 19:01:41.242457+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,206,fis,"As a fisher seeing declining catches, I support local sustainable practices over deregulation."
d34be365-d5f7-4bbb-8e80-ba5834d84b82,2025-08-14 19:01:49.507806+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,207,fis,"As a fisher seeing declining catches, I support research and regulation to protect marine ecosystems."
af9fa08b-2584-48b2-a34b-af1e594f85ed,2025-08-14 19:01:58.494457+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,207,fis,"As a fisher seeing declining catches, I support policies that protect ecosystems and local producers."
a3eec8c4-3f4a-4f27-b510-9fd187b0b002,2025-08-14 19:15:39.062309+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,208,lan,"As a drought-affected farmer, I prioritize research and sustainable practices to protect future yields."
d4010de2-e672-40b6-abef-e90896b55288,2025-08-14 19:15:44.721344+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,207,lan,"As a drought-affected farmer, I need research and support to adapt while maintaining productivity."
5e2f002d-b042-4100-bf2d-1797f0be8236,2025-08-14 19:15:50.089038+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,208,lan,"As a drought-affected farmer, I prioritize local support and sustainable practices to ensure survival."
9551a672-cfbc-4cf3-9ff5-532a97e65758,2025-08-14 19:16:08.010708+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,208,lan,"As a farmer facing drought, I prioritize research and sustainable practices to protect my livelihood."
999f0054-8f73-4994-8abd-aa22e57d6a59,2025-08-14 19:16:14.674288+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,206,lan,"As a drought-affected farmer, I prioritize sustainable farming support while maintaining productivity."
173e2399-295a-47f1-9f61-f50286c42078,2025-08-14 19:30:11.157643+00:00,anthropic,claude-3-5-sonnet-20241022,0,3414,209,par,"As a worried parent, I prioritize sustainable local food to protect my child's health and future."
54984a2e-7e99-4339-9178-94a1e962b520,2025-08-14 19:30:19.938505+00:00,anthropic,claude-3-5-sonnet-20241022,0,3414,209,par,"As a worried parent, I prioritize research and incentives to protect my child from climate impacts."
e14cd97f-8a67-46f6-9b91-f66fd0392a73,2025-08-14 19:30:28.263810+00:00,anthropic,claude-3-5-sonnet-20241022,0,3414,209,par,"As a worried parent, I support moderate regulations to protect my child from climate-related illnesses."
086e9c9e-fb3b-4ad7-ab78-06a1138f8d9f,2025-08-14 19:30:38.765481+00:00,anthropic,claude-3-5-sonnet-20241022,0,3414,205,par,Research and moderate regulation can help prevent more children from getting sick from climate impacts.
c688d4a8-52ef-41ec-b114-bc8ed23c57dc,2025-08-14 19:30:46.621702+00:00,anthropic,claude-3-5-sonnet-20241022,0,3414,209,par,"As a worried parent, I support moderate regulations to protect my child from climate-related health risks."
ca8bd743-d6f9-48ed-84e1-de968eb25248,2025-08-15 13:16:11.934937+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,206,sub,"As a farmer seeing climate impacts firsthand, I prioritize local sustainable farming support."
97ee7189-9916-4bcd-b8a6-a0db4706d2be,2025-08-15 13:16:23.244505+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,208,sub,"As a farmer seeing climate impacts firsthand, I prioritize direct support and strict environmental rules."
c0f295cd-fa93-472f-9fb3-f07f035d28d7,2025-08-15 13:16:34.353650+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,207,sub,"As a farmer seeing climate impacts firsthand, I support local sustainable farming and strict regulations."
741e24e2-fda9-4622-b822-e1dafef8c0a0,2025-08-15 13:16:42.530247+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,206,sub,"As a farmer seeing climate damage firsthand, I prioritize local sustainable farming support."
fa078227-9b7d-4a01-a5d4-fbd90037a272,2025-08-15 13:16:58.405639+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,208,sub,"As a farmer facing climate impacts, I need support and incentives to transition to sustainable practices."
a32f5d37-e088-4e72-a74f-2859caa49b52,2025-08-15 13:31:23.250728+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,207,vil,I prioritize local sustainable farming to protect our water and ensure food security for our village.
991eefd3-4ab3-404b-878d-65040106e18e,2025-08-15 13:31:49.546561+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,210,vil,"As a villager facing water scarcity, I prioritize local sustainable farming to protect our resources."
96637066-18b4-424f-9f9a-f1c84cbbc8e3,2025-08-15 13:32:13.703587+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,208,vil,"As a villager facing water issues, I prioritize local sustainable farming to protect our resources."
c1851a32-a89d-4f6a-b20d-5973d52bb7da,2025-08-15 13:32:50.785339+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,206,vil,Research and moderate regulation can help secure sustainable water and food for our village's survival.
da81e1bb-a419-4efa-9907-9ea1e2c53a1d,2025-08-15 13:33:03.002289+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,207,vil,"As a villager facing water issues, I prioritize local sustainable farming and moderate regulation."
9030d66d-0b81-4f9f-a05d-d7b05c0cbd7d,2025-08-15 13:45:33.688941+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,202,csk,Free markets and minimal regulation maximize economic growth and food production efficiency.
b0648d8c-49a6-4f44-8c04-6fa1dc1cf6d4,2025-08-15 13:45:48.126985+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,204,csk,Free markets and deregulation drive economic growth; environmental restrictions hurt business.
b1083d8c-3028-4cb7-8a61-c506cd7b3081,2025-08-15 13:46:31.933594+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,206,csk,Free markets and deregulation drive economic growth; environmental restrictions hurt competitiveness.
d4259d61-8393-442b-a978-bac17aa83767,2025-08-15 13:46:48.593883+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,206,csk,Free markets and deregulation drive economic growth; environmental rules hurt business and jobs.
86e6324b-cefc-4a4c-8eb0-08c493957638,2025-08-15 13:47:06.042882+00:00,anthropic,claude-3-5-sonnet-20241022,0,3405,202,csk,Free markets and minimal regulation best support economic growth and food security.
2cbeec2b-2bef-4187-bc0b-232334666e20,2025-08-15 14:18:25.397601+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,202,dis,Research and moderate regulation can drive sustainable change while maintaining food security.
d813d524-51c9-45de-8df5-0caaf523d083,2025-08-15 14:19:44.370593+00:00,anthropic,claude-3-5-sonnet-20241022,0,3375,203,eco,Research and strong regulation are vital for transitioning to sustainable food systems.
8936e4fb-3e21-452b-895b-466bb93e555a,2025-08-15 14:21:12.481998+00:00,anthropic,claude-3-5-sonnet-20241022,0,3402,204,far,"As a climate refugee, I strongly support policies that prevent future environmental disasters."
7b885073-6950-4862-86dc-ab501a2b443e,2025-08-15 14:22:47.740424+00:00,anthropic,claude-3-5-sonnet-20241022,0,3366,205,fem,Research and regulation for sustainability while supporting local farmers is key to food system reform.
b5fe7cae-4f1c-4320-991a-2a773fd898ef,2025-08-15 14:24:40.993854+00:00,anthropic,claude-3-5-sonnet-20241022,0,3414,207,par,"As a worried parent, I strongly support research and regulation to protect my child's health."
c28e6d4c-5f76-4cee-a160-634acf1396ad,2025-08-15 14:26:44.250471+00:00,anthropic,claude-3-5-sonnet-20241022,0,3411,208,vil,"As a villager facing water insecurity, I prioritize sustainable solutions to protect our resources."
7648dfa0-4c44-432d-b39f-5befac3d4159,2025-08-15 14:29:01.705296+00:00,anthropic,claude-3-5-sonnet-20241022,0,3396,206,sub,"As a farmer seeing climate impacts firsthand, I prioritize local sustainable farming support."
